id,belongs_to_collection,budget,popularity,revenue,release_year,release_day,outcome,en,EUR + AUS,ASIA + AFRICA,AMERICA,Paramount Pictures,other_companies,Warner Bros.,Universal Pictures,Twentieth Century Fox Film Corporation,Thriller,Romance,Action,Drama,Comedy,Friday,Monday,Saturday,Thursday,Tuesday,Wednesday,budget_year_ratio
191,0,12000000,7.216103,10652498,2009,Wednesday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
192,1,49000000,16.628427,352927224,1992,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
193,0,40460880,11.478361,6585516,2003,Saturday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4
194,0,50000000,7.668829,28931401,2011,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
195,0,7500000,8.593196,26096852,2009,Thursday,TRUE,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2
196,0,6244087,11.722424,638641,1969,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
197,0,14000000,1.596058,2474000,1995,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
198,0,110000000,7.825072,72178895,2004,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5
199,0,800000,0.941994,1001437,1993,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
200,0,43022583,3.74133,2225098,2013,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
201,0,30000000,21.791111,8574339,2016,Saturday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4
202,0,41475004,6.183051,27297451,2007,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
203,1,15000000,3.450402,5600000,1996,Friday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3
204,1,1767325,0.619347,1622164,1978,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
205,0,22000000,11.945397,505000000,1990,Thursday,TRUE,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3
206,0,20000000,5.270187,57588485,2002,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,3
207,0,35410162,2.592927,5790448,1997,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4
208,0,70000000,6.660309,18662027,2013,Thursday,FALSE,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
209,0,31651863,8.416802,17519169,1995,Thursday,FALSE,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4
210,0,9668114,2.738421,43885000,1979,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2
211,0,19000000,9.106146,18755936,2008,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3
212,1,23000000,14.13488,351583407,1994,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
213,0,18339750,7.69224,92180910,2004,Wednesday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
214,0,102000000,9.646208,147080413,2001,Thursday,FALSE,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,5
215,0,7920000,11.162277,14560084,1978,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
216,1,12560000,4.052991,42700000,2001,Wednesday,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
217,0,98000000,7.284477,10017322,1995,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
218,0,8500000,6.57613,5001655,2004,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
219,0,11178,0.079287,34659,2012,Wednesday,TRUE,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
220,0,9500000,5.847166,7800000,2013,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
221,0,55000000,10.758754,203427584,2015,Thursday,TRUE,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5
222,0,1000000,1.157582,9000000,1956,Thursday,TRUE,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1
223,1,20000,10.686166,2287714,1995,Saturday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
224,0,24554,0.154526,140021,1998,Saturday,TRUE,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
225,0,50000000,11.511424,87528173,2006,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
226,0,7583333,6.972723,17636261,2010,Saturday,TRUE,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2
227,0,15000000,10.271871,13060843,2002,Monday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
228,0,15000000,15.423538,56255142,2007,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
229,1,27000,10.513367,3151130,1994,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
230,0,40000000,8.778999,23937870,2006,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
231,1,21000000,8.425361,72417394,2011,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
232,0,72500000,6.936688,162966177,2006,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
233,0,12000000,5.845712,46044400,1990,Friday,TRUE,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2
234,0,50000000,12.285545,83761844,2010,Friday,FALSE,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
235,0,65000000,10.237996,250821495,1998,Thursday,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5
236,0,2915739,0.558002,14000000,2009,Friday,TRUE,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
237,0,70000000,18.324219,164000000,1998,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,5
238,0,65000000,13.455112,217764291,2004,Wednesday,TRUE,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5
239,0,30000000,14.811958,66486080,2012,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
240,0,12000000,1.575026,12902790,1998,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
241,0,19000000,4.249948,23550000,2008,Saturday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
242,0,7000000,7.45279,48126384,2012,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
243,0,25000000,3.596317,1614266,1996,Friday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
244,0,9000000,28.920839,276921998,2016,Tuesday,TRUE,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
245,0,26877717,4.322726,6841570,1994,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4
246,0,24000000,11.269558,23510601,2003,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
247,0,28000000,13.856199,11373501,1994,Wednesday,FALSE,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
248,0,6000000,8.990345,254700832,1994,Wednesday,TRUE,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2
249,0,16000000,12.153493,5367030,2007,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
250,0,65000000,10.543955,163442937,2014,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
251,1,160000000,26.628178,653428261,2015,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
252,1,6192151,1.763116,5873871,2009,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
253,0,60000000,4.924078,52322400,2002,Friday,FALSE,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5
254,0,25000000,8.364587,56489558,2003,Friday,TRUE,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3
255,0,3000000,1.739182,9563393,1991,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
256,1,11000000,15.750026,48572000,1990,Friday,TRUE,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
257,0,225000,1.533379,2850000,1933,Friday,TRUE,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
258,0,41006154,2.36594,2945242,2005,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4
259,0,24691407,5.385108,22886222,1993,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
260,1,15917540,7.362552,6193901,1988,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
261,0,100000000,14.922399,193772504,2002,Saturday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
262,0,100000000,12.36223,100086793,2009,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
263,0,108000000,19.94393,22678555,2016,Sunday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
264,0,30000000,4.902869,21800302,2004,Tuesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4
265,0,26000000,7.867999,110230332,2003,Sunday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
266,0,15000000,10.445867,8459458,2009,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
267,1,175000000,19.148182,350170057,2017,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
268,0,55000000,11.672394,113020255,2008,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
269,0,60000000,10.271517,118338361,2012,Monday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
270,0,115000000,15.232738,286140700,2013,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
271,1,20000000,9.570657,27793200,2006,Saturday,FALSE,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3
272,0,12000000,10.312017,68706993,1985,Friday,TRUE,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2
273,0,13864501,1.506457,750000,1986,Saturday,FALSE,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
274,0,85000000,14.170183,183018522,2012,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5
275,0,135000000,23.501228,532950503,2015,Friday,TRUE,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
276,0,90000000,9.112008,161626121,1999,Friday,FALSE,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,5
277,0,12000000,7.569698,5669831,1987,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2
278,1,71000000,9.439079,294456605,1998,Monday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5
279,0,26000000,10.177303,116400000,1996,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
280,0,40000000,8.062578,60965854,2011,Wednesday,FALSE,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,4
281,0,15000000,4.582024,20529194,2010,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
282,1,100000000,15.088318,384335608,2006,Thursday,TRUE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5
283,0,12559623,1.895489,5588800,1982,Thursday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
284,0,23000000,10.861339,5837674,2009,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
285,0,5000000,6.226054,346592,2007,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
286,0,2429185,2.870026,3225000,1949,Wednesday,FALSE,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
287,0,1,0.43849,3,2003,Monday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
288,0,25000000,9.453942,38307627,2014,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
289,1,75000000,17.852022,117698894,2013,Wednesday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5
290,0,7583333,0.215013,9833553,2010,Saturday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
291,1,30000000,9.783762,27610873,2005,Monday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4
292,0,11000000,2.27258,2200000,1970,Tuesday,FALSE,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
293,1,27000000,12.235391,60527873,1997,Friday,TRUE,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
294,1,60000000,11.234862,50549107,2014,Wednesday,FALSE,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5
295,1,15905097,3.611453,14681192,1988,Friday,FALSE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,3
296,0,36000000,14.575883,87416021,2016,Tuesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4
297,0,12,1.410322,1,1996,Wednesday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
298,0,1000000,11.267366,3301446,1984,Sunday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,0,350000,2.96237,3515061,2004,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
300,0,110000000,13.1984,121790373,2016,Thursday,FALSE,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5
301,1,7200000,12.00491,116019547,1971,Monday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2
302,0,13008446,7.093984,9500000,1984,Friday,FALSE,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
303,0,7000000,2.483032,10229331,2001,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2
304,0,20500000,8.333526,10089373,2008,Friday,FALSE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
305,0,130000000,8.946243,119269486,2005,Wednesday,FALSE,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5
306,1,45000000,21.605761,788241776,1994,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
307,0,75000000,7.970031,14567883,1998,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5
308,0,65000000,12.738789,93525586,2009,Saturday,FALSE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
309,0,46421477,1.43679,3162153,2016,Wednesday,FALSE,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
310,1,2200000,1.132835,9700000,2010,Friday,TRUE,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
311,0,3300000,4.445867,5249225,2015,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
312,0,15400000,8.400049,25762027,2012,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3
313,0,90000000,11.3569,60289912,1999,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5
314,0,7000,7.15307,424760,2004,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
315,0,12000000,7.88371,101332962,2014,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
316,1,25520000,8.150265,1644060,1999,Monday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
317,0,46421477,6.068689,3351735,2016,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,5
318,0,3300000,5.840554,64110728,2015,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
319,0,15905097,1.369216,1192322,1988,Thursday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3
320,0,13100000,1.417392,4100000,2011,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2
321,1,40000000,11.185625,91753202,2001,Saturday,TRUE,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,4
322,0,4500000,6.583161,10609321,1985,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1
323,0,500000,2.884359,17000000,1977,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
324,0,16000000,6.918821,17374595,1981,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
325,1,30000000,5.154373,100491683,1998,Friday,TRUE,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
326,0,14000000,7.495853,5080409,1990,Friday,FALSE,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3
327,0,35000000,11.836827,19478106,2005,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
328,0,100000000,12.477872,170877916,2006,Thursday,FALSE,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,5
329,0,74500000,5.300303,62172050,2004,Wednesday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
330,0,8000000,5.137903,2000000,1993,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2
331,0,40161543,8.543311,68929150,2012,Thursday,FALSE,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4
332,0,55000000,10.571434,100230832,1999,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5
333,1,25000000,10.19853,229736344,2007,Thursday,TRUE,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
334,0,20000000,4.850968,2128186,2011,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3
335,0,75000000,9.409379,195745823,2003,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5
336,0,6843500,3.800073,10703234,2012,Saturday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
337,0,7075038,10.181,9868942,2017,Wednesday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
338,1,60000000,7.898202,129832389,1996,Friday,TRUE,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
339,1,18000000,6.693055,72179579,1981,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3
340,0,43018505,11.110533,32230907,2013,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4
341,0,16699829,2.628306,1919653,1989,Friday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
342,0,40000000,15.228794,75505856,1992,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4
343,0,13000000,5.305311,7820688,1994,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2
344,0,30000000,9.378926,58405313,2005,Thursday,FALSE,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4
345,0,3000000,0.904409,6000000,2002,Friday,FALSE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
346,0,16699829,3.842769,8143225,1989,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
347,1,17000000,7.417157,125586134,1997,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
348,0,30000000,11.781895,14110589,1992,Friday,FALSE,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4
349,0,19000000,7.923639,6682098,1997,Friday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
350,1,10000000,15.109261,40485039,1989,Friday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
351,0,24691407,9.665142,4104962,1993,Friday,FALSE,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
352,1,18500000,21.761179,183316455,1986,Friday,TRUE,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,3
353,0,87000000,7.851669,148336445,2003,Tuesday,FALSE,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,5
354,0,28000000,7.598422,97594140,2013,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
355,0,800000,0.170979,966214,2006,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
356,0,65000000,7.446085,179379533,2012,Tuesday,TRUE,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
357,0,60000000,14.039655,149705852,1999,Friday,TRUE,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
358,0,11416666,8.175019,69932387,2008,Saturday,TRUE,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
359,0,2000000,14.379879,4601043,2003,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
360,0,3750000,0.597058,5000000,2010,Friday,FALSE,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
361,0,30000000,11.43256,151119219,2011,Wednesday,TRUE,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4
362,1,19000000,6.701138,40996665,1986,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
363,0,2900000,10.92143,296557,2009,Friday,FALSE,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
364,0,26000000,7.254242,29657751,2012,Friday,FALSE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
365,0,9000000,1.139949,706000,2007,Friday,FALSE,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2
366,1,6000000,5.414213,18197398,2007,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
367,0,4480000,0.82522,2012927,2009,Thursday,FALSE,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
368,0,810000,3.099222,1258000,1977,Saturday,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
369,0,40000000,16.94556,109676311,2006,Thursday,TRUE,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,4
370,0,10000000,6.737797,3400278,2016,Wednesday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
371,1,13000000,12.994939,96060858,2004,Thursday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
372,0,57000000,9.958406,147845033,2001,Thursday,TRUE,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,5
373,0,13000000,6.862146,11130889,2006,Sunday,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
374,1,40000000,8.739991,160583018,2003,Sunday,TRUE,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4
375,0,7000000,6.924072,50888000,1988,Wednesday,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2
376,0,762241,4.860265,285930,2016,Thursday,FALSE,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
377,1,110000000,12.904677,337580051,2014,Wednesday,TRUE,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5
378,0,13759486,6.473842,4300000,1985,Friday,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
379,1,14000000,8.226,875386,2009,Thursday,FALSE,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2
380,1,30000000,14.404764,254134910,1995,Tuesday,TRUE,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4
381,0,85000000,12.173291,315156409,1997,Friday,TRUE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
382,0,80000000,4.980191,5989640,2005,Sunday,FALSE,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
383,1,5000000,6.546551,12534961,1992,Friday,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
